quant,grouping,prompt,chat,category,peg_id,socket,label,margin_mm,images_sha,p_yes,mass_yes,mass_no,answer,top_token,top_prob,n_input_tokens,latency_s,prep_s,peak_vram_gb
nf4,flat,paper,qwen_1_5,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.6156738416065795,0.6146457195281982,0.383684366941452,yes,Yes,0.5487555265426636,14894,6.289148600000772,0.11134270000002289,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.6216453776785711,0.6206446886062622,0.3777455687522888,yes,Yes,0.550331175327301,14894,6.347567400000116,0.11094120000052499,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.6267521106642557,0.6257265210151672,0.3726371228694916,yes,Yes,0.5476875901222229,14894,6.303765900000144,0.09430330000031972,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.6173784112656289,0.6164563298225403,0.38205012679100037,yes,Yes,0.565210223197937,14894,6.3490130999998655,0.10552370000004885,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.6131293999578677,0.6122081279754639,0.3862892985343933,yes,Yes,0.5641518235206604,14894,6.343229400001292,0.09499640000103682,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.6738442663294516,0.6727728247642517,0.3256371319293976,yes,Yes,0.574166476726532,14894,6.3543853999999556,0.10539049999897543,7.777138710021973
nf4,flat,paper,qwen_1_5,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.6607017559989352,0.6596370935440063,0.33875149488449097,yes,Yes,0.5603510141372681,14894,6.370660099999441,0.11027789999934612,7.777138710021973
nf4,flat,controlled,qwen_1_5,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.8324414918914155,0.8315796256065369,0.1673850268125534,yes,yes,0.7400315403938293,14956,6.252053100000921,0.10394289999931061,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.8240432633473689,0.8231071829795837,0.17575685679912567,yes,yes,0.7162683606147766,14956,6.312414199999694,0.09349429999929271,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.8120113782016856,0.8110987544059753,0.1877773404121399,yes,yes,0.7140877842903137,14956,6.546822999998767,0.09366919999956735,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.8013306834861382,0.8002120852470398,0.19839198887348175,yes,yes,0.6682000756263733,14956,6.2936366999983875,0.10156409999945026,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.8142704363077744,0.8131569623947144,0.18547558784484863,yes,yes,0.6644869446754456,14956,6.26703980000093,0.10618520000025455,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.8142699136864716,0.813181459903717,0.18548181653022766,yes,yes,0.692453920841217,14956,6.383586500000092,0.11592770000061137,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.8003857246369167,0.7992496490478516,0.19933094084262848,yes,yes,0.6474431753158569,14956,6.279464400000506,0.09063339999920572,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.7791447507341849,0.7777876853942871,0.2204705774784088,yes,yes,0.5252729654312134,14956,6.400169900000037,0.11212909999994736,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.7794417076067783,0.7780697345733643,0.2201700657606125,yes,yes,0.5281081795692444,14956,6.308998900000006,0.11382609999964188,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.7782771896397259,0.7769363522529602,0.2213408201932907,yes,yes,0.5793417096138,14956,6.314032499998575,0.09381450000000768,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.7909825727097751,0.7897302508354187,0.20868650078773499,yes,yes,0.611352801322937,14956,6.3184879000000365,0.11165690000052564,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.8409683326545395,0.840019166469574,0.15885217487812042,yes,yes,0.7153497338294983,14956,6.333593999999721,0.10928559999956633,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.8545129585927389,0.8536355495452881,0.14533765614032745,yes,yes,0.7443743944168091,14956,6.368114400000195,0.10971569999856001,7.785388469696045
nf4,flat,controlled,qwen_1_5,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.8420656624461335,0.8411048054695129,0.15775412321090698,yes,yes,0.6931619048118591,14956,6.37293789999967,0.09581830000024638,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.8160667202468259,0.815165638923645,0.18373018503189087,yes,yes,0.7190155386924744,14956,6.384559999998601,0.11173499999858905,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.8189548707285512,0.8180443644523621,0.18084384500980377,yes,yes,0.7279834747314453,14956,6.344858000000386,0.09531070000048203,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.8092744836893467,0.8082830905914307,0.19049187004566193,yes,yes,0.6898687481880188,14956,6.366006700000071,0.10863419999986945,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.8043264408368688,0.8032490015029907,0.19541144371032715,yes,yes,0.6758503317832947,14956,6.3132053000008455,0.10485250000056112,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.8117028983501424,0.8105682730674744,0.18803389370441437,yes,yes,0.6546581983566284,14956,6.347097699999722,0.10365120000096795,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.8025727704502089,0.8013916015625,0.19713667035102844,yes,yes,0.6372859477996826,14956,6.324994100001277,0.10668470000018715,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.8006572623723783,0.7994205355644226,0.19903482496738434,yes,yes,0.6054554581642151,14956,6.42195989999891,0.09807179999916116,7.785388469696045
nf4,flat,controlled,qwen_1_5,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.7829484184565395,0.7816203236579895,0.21668340265750885,yes,yes,0.575808584690094,14956,6.378907300000719,0.1124033000014606,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.8225427276651067,0.8216240406036377,0.17725907266139984,yes,yes,0.7192443609237671,14956,6.441449299998567,0.11142999999901804,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.8309229564400534,0.8300120830535889,0.16889169812202454,yes,yes,0.7334533929824829,14956,6.462036000000808,0.10225519999949029,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.8325137518705698,0.8316230177879333,0.167307049036026,yes,yes,0.7237070202827454,14956,6.397053500000766,0.10617959999945015,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.8386458091073856,0.8377619981765747,0.1611841470003128,yes,yes,0.7468127608299255,14956,6.48944819999997,0.10804939999979979,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.8251366915102286,0.8241304159164429,0.17465005815029144,yes,yes,0.7001726031303406,14956,6.385112500000105,0.10023350000119535,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.8210743541866027,0.8200957775115967,0.178712397813797,yes,yes,0.70624178647995,14956,6.280465499999991,0.10234289999971224,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.8228701534843916,0.8218928575515747,0.17691947519779205,yes,yes,0.6982796788215637,14956,6.365516199999547,0.09477010000045993,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.7837703872339448,0.7825449705123901,0.2158915400505066,yes,yes,0.5789121985435486,14956,6.284250700000484,0.09845830000085698,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.7746425843860237,0.7733529806137085,0.22498224675655365,yes,yes,0.5766763091087341,14956,6.505276299998513,0.10142379999888362,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.7878705074710644,0.7866791486740112,0.2118087261915207,yes,yes,0.6195135116577148,14956,7.066535800000565,0.11091900000064925,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.7697836820562481,0.7685332298278809,0.22984234988689423,yes,yes,0.5970278978347778,14956,6.757372400001259,0.1350614000002679,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.8123831666371425,0.8112896084785461,0.18736428022384644,yes,yes,0.6892176866531372,14956,7.129537200000414,0.10649030000058701,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.8031725110560441,0.8020482659339905,0.19655197858810425,yes,yes,0.6748324632644653,14956,6.986545699999624,0.1383533999996871,7.785388469696045
nf4,flat,controlled,qwen_1_5,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.8241573302751514,0.8231756687164307,0.17563322186470032,yes,yes,0.7073310017585754,14956,6.368345000000772,0.11085880000064208,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,cross_03,cross_04,incompatible,-0.7001953125,528023385247be33,0.7883898530063184,0.78711998462677,0.2112693041563034,yes,yes,0.6093217730522156,14956,6.365337100000033,0.10379960000136634,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,cross_04,cross_01,incompatible,-0.2001953125,83f43c863c9d4514,0.7849016058984055,0.783592700958252,0.21473969519138336,yes,yes,0.579632580280304,14956,6.819105300000956,0.10285060000023805,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,tube_01,tube_03,incompatible,-1.7001953125,37bfe00eeed5cef5,0.8449478288551348,0.8440195918083191,0.15488183498382568,yes,yes,0.7220430970191956,14956,7.0985481000006985,0.11272790000111854,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,cross_02,cross_03,incompatible,-1.9365234375,21f9bf4a8017c21c,0.7755347872519225,0.7741563320159912,0.22406624257564545,yes,yes,0.5435144901275635,14956,7.367452200000116,0.12457419999918784,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,dshape_01,dshape_03,incompatible,-1.912109375,2a747b3bf4ac9c31,0.8144025198304503,0.8133826851844788,0.18536506593227386,yes,yes,0.7034096121788025,14956,7.560494900000776,0.15455149999979767,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,tube_03,tube_01,incompatible,-1.7001953125,6f170d550ae9e4c6,0.8360898248995529,0.8351262807846069,0.16372127830982208,yes,yes,0.6919729113578796,14956,6.891868499998964,0.1202486999991379,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,ellipse_01,ellipse_02,incompatible,-0.7001953125,42d5d883f8ee78f5,0.8257498094700941,0.8248298168182373,0.1740560531616211,yes,yes,0.716306209564209,14956,6.746884600001067,0.11256330000105663,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,dshape_02,dshape_03,incompatible,-0.7529296875,43758b88d5a7133d,0.8210789035933787,0.8200245499610901,0.1786913424730301,yes,yes,0.7014843225479126,14956,6.476072800000111,0.09072140000171203,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,tube_01,tube_02,incompatible,-1.2001953125,467bff81ce223648,0.8542699961539145,0.8533881902694702,0.14557957649230957,yes,yes,0.7411513924598694,14956,34.043755099999544,0.08970709999994142,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,tube_03,tube_02,incompatible,-1.7001953125,ca55c55562845bd5,0.8536054454200563,0.8526973724365234,0.14623881876468658,yes,yes,0.7193025350570679,14956,62.635393500000646,0.08643210000082036,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,cross_04,cross_03,incompatible,-1.7001953125,231be3df731d5990,0.7786345379679773,0.777312159538269,0.22098951041698456,yes,yes,0.5749953389167786,14956,66.71089790000042,0.16209650000018883,7.785388469696045
nf4,flat,controlled,qwen_1_5,hard_neg,cross_02,cross_01,incompatible,-1.2001953125,f8891c97a35b0f7e,0.7785339250620052,0.7771673202514648,0.2210773229598999,yes,yes,0.5379428863525391,14956,55.68990620000113,0.2103058000011515,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,cross_03,cross_03_c-0.3,incompatible,-0.4248046875,edc60efc09614fae,0.7800628672562525,0.7787149548530579,0.21955709159374237,yes,yes,0.564114511013031,14956,49.509454999999434,0.14149259999976493,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.7889778351243131,0.7876806259155273,0.2106752097606659,yes,yes,0.5802914500236511,14956,63.98100599999998,0.20001050000064424,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.8164775743154733,0.8153758645057678,0.1832747906446457,yes,yes,0.6809025406837463,14956,58.458124799999496,0.1916866999999911,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.8233965658163818,0.8223241567611694,0.1763734221458435,yes,yes,0.6919288635253906,14956,51.09555200000068,0.17361630000050354,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.7703881053074326,0.7690592408180237,0.2292158305644989,yes,yes,0.4670606255531311,14956,61.222362199998315,7.3845085999982985,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.76818041878907,0.7668209075927734,0.23140931129455566,yes,yes,0.4599766433238983,14956,59.87002810000013,0.16055339999911666,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.8608859348201785,0.8600223660469055,0.13897451758384705,yes,yes,0.7390378713607788,14956,50.622180899999876,0.13008970000009867,7.785388469696045
nf4,flat,controlled,qwen_1_5,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.8593944808430738,0.8585565090179443,0.14046841859817505,yes,yes,0.7471666932106018,14956,70.59204500000124,0.12698060000002442,7.785388469696045
nf4,nested,paper,qwen_1_5,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.5705993171827013,0.5697788000106812,0.42878320813179016,yes,Yes,0.5293192863464355,3018,1.0550120000007155,0.016235900002357084,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.5524230192341956,0.5515486598014832,0.44686856865882874,yes,Yes,0.5075801014900208,3018,1.074633600001107,0.015316500001063105,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.580163405937797,0.5792350769042969,0.4191648066043854,yes,Yes,0.5260027647018433,3018,1.07284769999751,0.015408199997182237,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.515547596773625,0.5147686004638672,0.4837203919887543,yes,Yes,0.48173320293426514,3018,1.0757878000003984,0.016209299999900395,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.5389532949776981,0.5381569862365723,0.46036550402641296,yes,Yes,0.505102813243866,3018,1.0587616999982856,0.022231799997825874,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.5291809385875906,0.5284733176231384,0.47018948197364807,yes,Yes,0.5053529739379883,3018,1.0942475000010745,0.018053600000712322,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.5101292743022426,0.5094417929649353,0.4892105460166931,yes,Yes,0.4843480587005615,3018,1.1056626999998116,0.016606100001808954,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.5918487278307194,0.5911067128181458,0.4076395630836487,yes,Yes,0.577140748500824,3018,1.0987062999993213,0.019257800002378644,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.5881148054585561,0.5874149799346924,0.4113950729370117,yes,Yes,0.5731110572814941,3018,1.1309720999997808,0.01929270000255201,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.5779152566929331,0.5771462917327881,0.4215231239795685,yes,Yes,0.5572648644447327,3018,1.1152474000009533,0.013566400000854628,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.5743005821739959,0.5735268592834473,0.4251258969306946,yes,Yes,0.5531612634658813,3018,1.1346268999986933,0.013968999999633525,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.6235443277835061,0.622542142868042,0.3758506178855896,yes,Yes,0.5529787540435791,3018,1.0805168999977468,0.016301899999234593,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.6347509490798398,0.6337177753448486,0.364654541015625,yes,Yes,0.556816041469574,3018,1.0664556000010634,0.014696899997943547,6.12585973739624
nf4,nested,paper,qwen_1_5,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.6311073144333276,0.6301835179328918,0.3683527112007141,yes,Yes,0.5568393468856812,3018,1.1034311000003072,0.01859570000306121,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.5356075954656431,0.5348057746887207,0.4636971950531006,yes,Yes,0.49791890382766724,3018,1.113040700001875,0.017828200001531513,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.5211727992581386,0.5203366875648499,0.4780590236186981,yes,Yes,0.47888311743736267,3018,1.100017000000662,0.015804700000444427,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.5064693702980315,0.5057751536369324,0.49285414814949036,no,No,0.4785713255405426,3018,1.0848053000008804,0.016432199998234864,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.5306526684947861,0.5298610329627991,0.46864715218544006,yes,Yes,0.496822714805603,3018,1.0916966000004322,0.01962909999929252,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.5610378707797372,0.5602226257324219,0.4383242726325989,yes,Yes,0.5287007093429565,3018,1.1206654000015988,0.01551110000218614,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.5680968317435646,0.5673110485076904,0.43130576610565186,yes,Yes,0.5393681526184082,3018,1.0916058000002522,0.014126199999736855,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.5485803817476996,0.5478366017341614,0.4508075714111328,yes,Yes,0.5220082998275757,3018,1.0695489999998244,0.015612499999406282,6.12585973739624
nf4,nested,paper,qwen_1_5,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.5735039751786735,0.5727757811546326,0.4259544909000397,yes,Yes,0.556303858757019,3018,1.0613424000002851,0.019854800000757677,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.5404173763990973,0.539555013179779,0.4588492512702942,yes,Yes,0.4959396421909332,3018,1.0749606999997923,0.02024159999928088,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.6008255225215642,0.5997292995452881,0.3984461724758148,yes,Yes,0.5082351565361023,3018,1.0708615000003192,0.02039829999921494,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.5933650392020872,0.5924025177955627,0.405975341796875,yes,Yes,0.5271196961402893,3018,1.0343742000004568,0.016415099998994265,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.5716533206782681,0.5706209540367126,0.4275731146335602,yes,Yes,0.49941524863243103,3018,1.0571810000001278,0.02021249999961583,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.5826088984207304,0.5815402865409851,0.4166255295276642,yes,Yes,0.48924851417541504,3018,1.055383000002621,0.01652690000264556,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.5599034365328719,0.5589405298233032,0.43933969736099243,yes,Yes,0.49560534954071045,3018,1.0945519999986573,0.018767300000035902,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.555374643451441,0.554392397403717,0.4438389837741852,yes,Yes,0.48980259895324707,3018,1.0886484000002383,0.016983400000754045,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.5746374426460455,0.5736806392669678,0.4246543049812317,yes,Yes,0.5078240633010864,3018,1.0470081999992544,0.022419699998863507,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.5417025385633211,0.5409174561500549,0.45763325691223145,yes,Yes,0.5105120539665222,3018,1.0466071999981068,0.022990400000708178,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.5850123422668804,0.5838854312896729,0.4141882658004761,yes,Yes,0.4948042333126068,3018,1.047057899999345,0.017323199997917982,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.5196613893313144,0.5188230872154236,0.47956374287605286,yes,Yes,0.48198458552360535,3018,1.046666499998537,0.02219350000086706,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.6054830841978464,0.6045004725456238,0.39387667179107666,yes,Yes,0.5556287169456482,3018,1.043453899997985,0.01568570000017644,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.6048848019941695,0.603933572769165,0.39449384808540344,yes,Yes,0.5565032362937927,3018,1.039224699998158,0.01697529999728431,6.12585973739624
nf4,nested,paper,qwen_1_5,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.6095981578856418,0.6087154746055603,0.38983654975891113,yes,Yes,0.5573833584785461,3018,1.0414679999994405,0.015585099998133956,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,cross_03,cross_04,incompatible,-0.7001953125,528023385247be33,0.5709691145795064,0.5701665282249451,0.4284278154373169,yes,Yes,0.5473483204841614,3018,1.0402525000026799,0.015152300002228003,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,cross_04,cross_01,incompatible,-0.2001953125,83f43c863c9d4514,0.5848245515244436,0.5840592384338379,0.4146321415901184,yes,Yes,0.5675010681152344,3018,1.0493274999971618,0.016925500000070315,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,tube_01,tube_03,incompatible,-1.7001953125,37bfe00eeed5cef5,0.6408380908960343,0.6397482752799988,0.35855111479759216,yes,Yes,0.5447126030921936,3018,1.0626728999995976,0.021663199997419724,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,cross_02,cross_03,incompatible,-1.9365234375,21f9bf4a8017c21c,0.5814145909347617,0.5806757807731628,0.4180535078048706,yes,Yes,0.5624014735221863,3018,1.0609469000009994,0.016882200001418823,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,dshape_01,dshape_03,incompatible,-1.912109375,2a747b3bf4ac9c31,0.5161161532009026,0.5153212547302246,0.4831385910511017,yes,Yes,0.4792341887950897,3018,1.0772269999979471,0.01637769999797456,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,tube_03,tube_01,incompatible,-1.7001953125,6f170d550ae9e4c6,0.6140469369291264,0.6131845116615295,0.38541099429130554,yes,Yes,0.558465301990509,3018,1.0546852999978,0.018067099998006597,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,ellipse_01,ellipse_02,incompatible,-0.7001953125,42d5d883f8ee78f5,0.5596977040667086,0.5588408708572388,0.4396282434463501,yes,Yes,0.5155569911003113,3018,1.0471615999995265,0.018718999999691732,6.12585973739624
