quant,grouping,prompt,category,peg_id,socket,label,margin_mm,images_sha,p_yes,mass_yes,mass_no,answer,top_token,top_prob,n_input_tokens,latency_s,prep_s,peak_vram_gb
nf4,flat,paper,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.6319261376387567,0.6308079361915588,0.36742255091667175,yes,Yes,0.5370770692825317,14894,7.702555300000313,0.13608820000081323,7.777138710021973
nf4,flat,paper,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.6049009452797588,0.6038362979888916,0.3944036662578583,yes,Yes,0.5232300758361816,14894,7.821525299999848,0.16809789999933855,7.777138710021973
nf4,flat,paper,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.6098051187908688,0.6087104678153992,0.3894944489002228,yes,Yes,0.5133373737335205,14894,7.649613499999759,0.125010800000382,7.777138710021973
nf4,flat,paper,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.5651822261643403,0.5642707943916321,0.43411657214164734,yes,Yes,0.5145580172538757,14894,7.727162600000156,0.13900260000082199,7.777138710021973
nf4,flat,paper,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.6152386732581135,0.6141846179962158,0.38410213589668274,yes,Yes,0.5375607013702393,14894,7.802925199999663,0.14445049999994808,7.777138710021973
nf4,flat,paper,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.6247125031753381,0.6237059831619263,0.37468284368515015,yes,Yes,0.5549753904342651,14894,6.858824499999173,0.134260799999538,7.777138710021973
nf4,flat,paper,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.5773408731001767,0.5764114856719971,0.42197874188423157,yes,Yes,0.524176299571991,14894,7.0838067999993655,0.1132594999999128,7.777138710021973
nf4,flat,paper,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.6320760182798865,0.6310793161392212,0.36734381318092346,yes,Yes,0.575523853302002,14894,7.824752399999852,0.14246280000043043,7.777138710021973
nf4,flat,paper,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.6169191377548154,0.6159658432006836,0.3824889063835144,yes,Yes,0.5654546022415161,14894,7.3855304999997315,0.12672790000033274,7.777138710021973
nf4,flat,paper,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.6116445983728142,0.6106128692626953,0.38770031929016113,yes,Yes,0.5469427108764648,14894,7.911604200000511,0.1448991000015667,7.777138710021973
nf4,flat,paper,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.6370849357870568,0.6359513401985168,0.3622693121433258,yes,Yes,0.5463526844978333,14894,7.3385018999997556,0.15074789999925997,7.777138710021973
nf4,flat,paper,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.6427777901981363,0.6417799592018127,0.3566676676273346,yes,Yes,0.5690751671791077,14894,7.183641399999033,0.13538449999941804,7.777138710021973
nf4,flat,paper,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.6748309637420503,0.67371666431427,0.32463210821151733,yes,Yes,0.5668146014213562,14894,7.463761900000463,0.12325920000148471,7.777138710021973
nf4,flat,paper,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.6447690783644391,0.6438367366790771,0.3547172546386719,yes,Yes,0.5785925984382629,14894,8.145606199999747,0.09209449999980279,7.777138710021973
nf4,flat,paper,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.5762586429559059,0.5752264261245728,0.4229823350906372,yes,Yes,0.5063458681106567,14894,7.942816299999322,0.13574510000034934,7.777138710021973
nf4,flat,paper,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.5690111825084616,0.5679561495780945,0.43018969893455505,yes,Yes,0.49806031584739685,14894,7.911295899999459,0.14835059999859368,7.777138710021973
nf4,flat,paper,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.5805318010202483,0.5794490575790405,0.4186858534812927,yes,Yes,0.5051455497741699,14894,7.995252999999138,0.18015879999984463,7.777138710021973
nf4,flat,paper,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.578758326948178,0.5777671337127686,0.42052024602890015,yes,Yes,0.5149258971214294,14894,7.718628499998886,0.13782679999894754,7.777138710021973
nf4,flat,paper,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.6043513327481215,0.6033525466918945,0.3949947953224182,yes,Yes,0.5430067181587219,14894,7.428474099999221,0.11529429999973217,7.777138710021973
nf4,flat,paper,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.613047803903485,0.6120151877403259,0.3863004148006439,yes,Yes,0.5454738140106201,14894,7.56524250000075,0.11740099999951781,7.777138710021973
nf4,flat,paper,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.5909897641035688,0.5900593996047974,0.4083663523197174,yes,Yes,0.5430095195770264,14894,7.351463699998931,0.10904789999949571,7.777138710021973
nf4,flat,paper,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.6189313060227838,0.6179105639457703,0.38044023513793945,yes,Yes,0.5552687048912048,14894,7.577249500000107,0.1270105000003241,7.777138710021973
nf4,flat,paper,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.6024536742305384,0.6013132929801941,0.39679381251335144,yes,Yes,0.5083386898040771,14894,7.599913500000184,0.11889599999994971,7.777138710021973
nf4,flat,paper,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.6219785553357057,0.6209157705307007,0.3773755133152008,yes,Yes,0.5413202047348022,14894,7.478290499999275,0.10562409999874944,7.777138710021973
nf4,flat,paper,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.6407365958535851,0.6395862102508545,0.3586183786392212,yes,Yes,0.5298184156417847,14894,7.5235217999997985,0.09627949999958219,7.777138710021973
nf4,flat,paper,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.6319446938757535,0.6307849884033203,0.3673798739910126,yes,Yes,0.5153352618217468,14894,7.70287559999997,0.12199010000040289,7.777138710021973
nf4,flat,paper,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.6196167686664937,0.6185764670372009,0.37974458932876587,yes,Yes,0.5337331891059875,14894,7.653148499999588,0.1237950999984605,7.777138710021973
nf4,flat,paper,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.6184715609195193,0.6173861622810364,0.3808588683605194,yes,Yes,0.5193935632705688,14894,7.753890500000125,0.12042100000144274,7.777138710021973
nf4,flat,paper,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.6135830282647602,0.6125149130821228,0.3857443034648895,yes,Yes,0.5214797854423523,14894,7.649824899999658,0.11942780000026687,7.777138710021973
nf4,flat,paper,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.5936661749612756,0.592614471912384,0.4056139886379242,yes,Yes,0.5021985173225403,14894,6.88182549999874,0.11333679999916058,7.777138710021973
nf4,flat,paper,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.5712324349478646,0.5701817274093628,0.42797890305519104,yes,Yes,0.4831697642803192,14894,7.053870599998845,0.12630329999956302,7.777138710021973
nf4,flat,paper,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.5885235300163252,0.5874029397964478,0.4106929898262024,yes,Yes,0.4826158583164215,14894,7.151343599998654,0.11147319999872707,7.777138710021973
nf4,flat,paper,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.5502925751706396,0.5492026805877686,0.4488167464733124,yes,Yes,0.44869545102119446,14894,7.486014800000703,0.10151570000016363,7.777138710021973
nf4,flat,paper,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.6325192684119925,0.6313324570655823,0.3667912185192108,yes,Yes,0.5243611335754395,14894,7.749156500000026,0.11367400000017369,7.777138710021973
nf4,flat,paper,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.6330577045581136,0.6318461298942566,0.3662400245666504,yes,Yes,0.5191349387168884,14894,7.728262299999187,0.1415077999990899,7.777138710021973
nf4,flat,paper,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.6408380403430337,0.6397011280059814,0.35852476954460144,yes,Yes,0.5270567536354065,14894,7.694181099999696,0.12460449999889534,7.777138710021973
nf4,flat,paper,hard_neg,cross_03,cross_04,incompatible,-0.7001953125,528023385247be33,0.629432089509304,0.6282983422279358,0.3699004352092743,yes,Yes,0.5421164631843567,14894,7.6742752000009204,0.14153330000044662,7.777138710021973
nf4,flat,paper,hard_neg,cross_04,cross_01,incompatible,-0.2001953125,83f43c863c9d4514,0.6260032346142532,0.624967098236084,0.3733777403831482,yes,Yes,0.5607097148895264,14894,7.732593099999576,0.12709739999991143,7.777138710021973
nf4,flat,paper,hard_neg,tube_01,tube_03,incompatible,-1.7001953125,37bfe00eeed5cef5,0.6457820893619246,0.6447947025299072,0.35367631912231445,yes,Yes,0.5737399458885193,14894,7.7339250999993965,0.12808719999884488,7.777138710021973
nf4,flat,paper,hard_neg,cross_02,cross_03,incompatible,-1.9365234375,21f9bf4a8017c21c,0.6136316155973268,0.612670361995697,0.38576313853263855,yes,Yes,0.5602321624755859,14894,7.221539000000121,0.09805770000093617,7.777138710021973
nf4,flat,paper,hard_neg,dshape_01,dshape_03,incompatible,-1.912109375,2a747b3bf4ac9c31,0.5971391089444561,0.5960805416107178,0.40214672684669495,yes,Yes,0.5164834856987,14894,7.07298769999943,0.1516825999988214,7.777138710021973
nf4,flat,paper,hard_neg,tube_03,tube_01,incompatible,-1.7001953125,6f170d550ae9e4c6,0.6347040215470539,0.6337707042694092,0.36475881934165955,yes,Yes,0.5677273869514465,14894,7.170293099999981,0.10700440000073286,7.777138710021973
nf4,flat,paper,hard_neg,ellipse_01,ellipse_02,incompatible,-0.7001953125,42d5d883f8ee78f5,0.6165050527795192,0.6154009103775024,0.382808119058609,yes,Yes,0.5263578295707703,14894,6.441786699999284,0.11165900000014517,7.777138710021973
nf4,flat,paper,hard_neg,dshape_02,dshape_03,incompatible,-0.7529296875,43758b88d5a7133d,0.6223565535506195,0.6213025450706482,0.37700387835502625,yes,Yes,0.5437984466552734,14894,6.178936899999826,0.10010309999961464,7.777138710021973
nf4,flat,paper,hard_neg,tube_01,tube_02,incompatible,-1.2001953125,467bff81ce223648,0.6633983357685813,0.6623156070709229,0.3360522985458374,yes,Yes,0.5690326690673828,14894,6.3181352999999945,0.10977240000102029,7.777138710021973
nf4,flat,paper,hard_neg,tube_03,tube_02,incompatible,-1.7001953125,ca55c55562845bd5,0.6648157563412602,0.6638069152832031,0.3346756100654602,yes,Yes,0.581042468547821,14894,6.271302299999661,0.10675730000002659,7.777138710021973
nf4,flat,paper,hard_neg,cross_04,cross_03,incompatible,-1.7001953125,231be3df731d5990,0.6152417424976607,0.6142324209213257,0.38412705063819885,yes,Yes,0.5519582629203796,14894,6.288314600000376,0.10276000000158092,7.777138710021973
nf4,flat,paper,hard_neg,cross_02,cross_01,incompatible,-1.2001953125,f8891c97a35b0f7e,0.6139519256505749,0.6129831075668335,0.3854388892650604,yes,Yes,0.5597612857818604,14894,6.264782500000365,0.10053599999992002,7.777138710021973
nf4,flat,paper,shrunk,cross_03,cross_03_c-0.3,incompatible,-0.4248046875,edc60efc09614fae,0.6150817438273204,0.6140720248222351,0.38428637385368347,yes,Yes,0.5526778697967529,14894,6.285030099999858,0.09981650000008813,7.777138710021973
nf4,flat,paper,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.6156738416065795,0.6146457195281982,0.383684366941452,yes,Yes,0.5487555265426636,14894,6.289148600000772,0.11134270000002289,7.777138710021973
nf4,flat,paper,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.6216453776785711,0.6206446886062622,0.3777455687522888,yes,Yes,0.550331175327301,14894,6.347567400000116,0.11094120000052499,7.777138710021973
nf4,flat,paper,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.6267521106642557,0.6257265210151672,0.3726371228694916,yes,Yes,0.5476875901222229,14894,6.303765900000144,0.09430330000031972,7.777138710021973
nf4,flat,paper,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.6173784112656289,0.6164563298225403,0.38205012679100037,yes,Yes,0.565210223197937,14894,6.3490130999998655,0.10552370000004885,7.777138710021973
nf4,flat,paper,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.6131293999578677,0.6122081279754639,0.3862892985343933,yes,Yes,0.5641518235206604,14894,6.343229400001292,0.09499640000103682,7.777138710021973
nf4,flat,paper,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.6738442663294516,0.6727728247642517,0.3256371319293976,yes,Yes,0.574166476726532,14894,6.3543853999999556,0.10539049999897543,7.777138710021973
nf4,flat,paper,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.6607017559989352,0.6596370935440063,0.33875149488449097,yes,Yes,0.5603510141372681,14894,6.370660099999441,0.11027789999934612,7.777138710021973
nf4,flat,controlled,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.8324414918914155,0.8315796256065369,0.1673850268125534,yes,yes,0.7400315403938293,14956,6.252053100000921,0.10394289999931061,7.785388469696045
nf4,flat,controlled,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.8240432633473689,0.8231071829795837,0.17575685679912567,yes,yes,0.7162683606147766,14956,6.312414199999694,0.09349429999929271,7.785388469696045
nf4,flat,controlled,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.8120113782016856,0.8110987544059753,0.1877773404121399,yes,yes,0.7140877842903137,14956,6.546822999998767,0.09366919999956735,7.785388469696045
nf4,flat,controlled,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.8013306834861382,0.8002120852470398,0.19839198887348175,yes,yes,0.6682000756263733,14956,6.2936366999983875,0.10156409999945026,7.785388469696045
nf4,flat,controlled,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.8142704363077744,0.8131569623947144,0.18547558784484863,yes,yes,0.6644869446754456,14956,6.26703980000093,0.10618520000025455,7.785388469696045
nf4,flat,controlled,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.8142699136864716,0.813181459903717,0.18548181653022766,yes,yes,0.692453920841217,14956,6.383586500000092,0.11592770000061137,7.785388469696045
nf4,flat,controlled,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.8003857246369167,0.7992496490478516,0.19933094084262848,yes,yes,0.6474431753158569,14956,6.279464400000506,0.09063339999920572,7.785388469696045
nf4,flat,controlled,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.7791447507341849,0.7777876853942871,0.2204705774784088,yes,yes,0.5252729654312134,14956,6.400169900000037,0.11212909999994736,7.785388469696045
nf4,flat,controlled,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.7794417076067783,0.7780697345733643,0.2201700657606125,yes,yes,0.5281081795692444,14956,6.308998900000006,0.11382609999964188,7.785388469696045
nf4,flat,controlled,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.7782771896397259,0.7769363522529602,0.2213408201932907,yes,yes,0.5793417096138,14956,6.314032499998575,0.09381450000000768,7.785388469696045
nf4,flat,controlled,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.7909825727097751,0.7897302508354187,0.20868650078773499,yes,yes,0.611352801322937,14956,6.3184879000000365,0.11165690000052564,7.785388469696045
nf4,flat,controlled,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.8409683326545395,0.840019166469574,0.15885217487812042,yes,yes,0.7153497338294983,14956,6.333593999999721,0.10928559999956633,7.785388469696045
nf4,flat,controlled,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.8545129585927389,0.8536355495452881,0.14533765614032745,yes,yes,0.7443743944168091,14956,6.368114400000195,0.10971569999856001,7.785388469696045
nf4,flat,controlled,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.8420656624461335,0.8411048054695129,0.15775412321090698,yes,yes,0.6931619048118591,14956,6.37293789999967,0.09581830000024638,7.785388469696045
nf4,flat,controlled,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.8160667202468259,0.815165638923645,0.18373018503189087,yes,yes,0.7190155386924744,14956,6.384559999998601,0.11173499999858905,7.785388469696045
nf4,flat,controlled,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.8189548707285512,0.8180443644523621,0.18084384500980377,yes,yes,0.7279834747314453,14956,6.344858000000386,0.09531070000048203,7.785388469696045
nf4,flat,controlled,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.8092744836893467,0.8082830905914307,0.19049187004566193,yes,yes,0.6898687481880188,14956,6.366006700000071,0.10863419999986945,7.785388469696045
nf4,flat,controlled,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.8043264408368688,0.8032490015029907,0.19541144371032715,yes,yes,0.6758503317832947,14956,6.3132053000008455,0.10485250000056112,7.785388469696045
nf4,flat,controlled,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.8117028983501424,0.8105682730674744,0.18803389370441437,yes,yes,0.6546581983566284,14956,6.347097699999722,0.10365120000096795,7.785388469696045
nf4,flat,controlled,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.8025727704502089,0.8013916015625,0.19713667035102844,yes,yes,0.6372859477996826,14956,6.324994100001277,0.10668470000018715,7.785388469696045
nf4,flat,controlled,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.8006572623723783,0.7994205355644226,0.19903482496738434,yes,yes,0.6054554581642151,14956,6.42195989999891,0.09807179999916116,7.785388469696045
nf4,flat,controlled,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.7829484184565395,0.7816203236579895,0.21668340265750885,yes,yes,0.575808584690094,14956,6.378907300000719,0.1124033000014606,7.785388469696045
nf4,flat,controlled,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.8225427276651067,0.8216240406036377,0.17725907266139984,yes,yes,0.7192443609237671,14956,6.441449299998567,0.11142999999901804,7.785388469696045
nf4,flat,controlled,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.8309229564400534,0.8300120830535889,0.16889169812202454,yes,yes,0.7334533929824829,14956,6.462036000000808,0.10225519999949029,7.785388469696045
nf4,flat,controlled,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.8325137518705698,0.8316230177879333,0.167307049036026,yes,yes,0.7237070202827454,14956,6.397053500000766,0.10617959999945015,7.785388469696045
nf4,flat,controlled,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.8386458091073856,0.8377619981765747,0.1611841470003128,yes,yes,0.7468127608299255,14956,6.48944819999997,0.10804939999979979,7.785388469696045
nf4,flat,controlled,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.8251366915102286,0.8241304159164429,0.17465005815029144,yes,yes,0.7001726031303406,14956,6.385112500000105,0.10023350000119535,7.785388469696045
nf4,flat,controlled,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.8210743541866027,0.8200957775115967,0.178712397813797,yes,yes,0.70624178647995,14956,6.280465499999991,0.10234289999971224,7.785388469696045
nf4,flat,controlled,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.8228701534843916,0.8218928575515747,0.17691947519779205,yes,yes,0.6982796788215637,14956,6.365516199999547,0.09477010000045993,7.785388469696045
nf4,flat,controlled,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.7837703872339448,0.7825449705123901,0.2158915400505066,yes,yes,0.5789121985435486,14956,6.284250700000484,0.09845830000085698,7.785388469696045
nf4,flat,controlled,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.7746425843860237,0.7733529806137085,0.22498224675655365,yes,yes,0.5766763091087341,14956,6.505276299998513,0.10142379999888362,7.785388469696045
nf4,flat,controlled,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.7878705074710644,0.7866791486740112,0.2118087261915207,yes,yes,0.6195135116577148,14956,7.066535800000565,0.11091900000064925,7.785388469696045
nf4,flat,controlled,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.7697836820562481,0.7685332298278809,0.22984234988689423,yes,yes,0.5970278978347778,14956,6.757372400001259,0.1350614000002679,7.785388469696045
nf4,flat,controlled,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.8123831666371425,0.8112896084785461,0.18736428022384644,yes,yes,0.6892176866531372,14956,7.129537200000414,0.10649030000058701,7.785388469696045
nf4,flat,controlled,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.8031725110560441,0.8020482659339905,0.19655197858810425,yes,yes,0.6748324632644653,14956,6.986545699999624,0.1383533999996871,7.785388469696045
nf4,flat,controlled,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.8241573302751514,0.8231756687164307,0.17563322186470032,yes,yes,0.7073310017585754,14956,6.368345000000772,0.11085880000064208,7.785388469696045
nf4,flat,controlled,hard_neg,cross_03,cross_04,incompatible,-0.7001953125,528023385247be33,0.7883898530063184,0.78711998462677,0.2112693041563034,yes,yes,0.6093217730522156,14956,6.365337100000033,0.10379960000136634,7.785388469696045
nf4,flat,controlled,hard_neg,cross_04,cross_01,incompatible,-0.2001953125,83f43c863c9d4514,0.7849016058984055,0.783592700958252,0.21473969519138336,yes,yes,0.579632580280304,14956,6.819105300000956,0.10285060000023805,7.785388469696045
nf4,flat,controlled,hard_neg,tube_01,tube_03,incompatible,-1.7001953125,37bfe00eeed5cef5,0.8449478288551348,0.8440195918083191,0.15488183498382568,yes,yes,0.7220430970191956,14956,7.0985481000006985,0.11272790000111854,7.785388469696045
nf4,flat,controlled,hard_neg,cross_02,cross_03,incompatible,-1.9365234375,21f9bf4a8017c21c,0.7755347872519225,0.7741563320159912,0.22406624257564545,yes,yes,0.5435144901275635,14956,7.367452200000116,0.12457419999918784,7.785388469696045
nf4,flat,controlled,hard_neg,dshape_01,dshape_03,incompatible,-1.912109375,2a747b3bf4ac9c31,0.8144025198304503,0.8133826851844788,0.18536506593227386,yes,yes,0.7034096121788025,14956,7.560494900000776,0.15455149999979767,7.785388469696045
nf4,flat,controlled,hard_neg,tube_03,tube_01,incompatible,-1.7001953125,6f170d550ae9e4c6,0.8360898248995529,0.8351262807846069,0.16372127830982208,yes,yes,0.6919729113578796,14956,6.891868499998964,0.1202486999991379,7.785388469696045
nf4,flat,controlled,hard_neg,ellipse_01,ellipse_02,incompatible,-0.7001953125,42d5d883f8ee78f5,0.8257498094700941,0.8248298168182373,0.1740560531616211,yes,yes,0.716306209564209,14956,6.746884600001067,0.11256330000105663,7.785388469696045
nf4,flat,controlled,hard_neg,dshape_02,dshape_03,incompatible,-0.7529296875,43758b88d5a7133d,0.8210789035933787,0.8200245499610901,0.1786913424730301,yes,yes,0.7014843225479126,14956,6.476072800000111,0.09072140000171203,7.785388469696045
nf4,flat,controlled,hard_neg,tube_01,tube_02,incompatible,-1.2001953125,467bff81ce223648,0.8542699961539145,0.8533881902694702,0.14557957649230957,yes,yes,0.7411513924598694,14956,34.043755099999544,0.08970709999994142,7.785388469696045
nf4,flat,controlled,hard_neg,tube_03,tube_02,incompatible,-1.7001953125,ca55c55562845bd5,0.8536054454200563,0.8526973724365234,0.14623881876468658,yes,yes,0.7193025350570679,14956,62.635393500000646,0.08643210000082036,7.785388469696045
nf4,flat,controlled,hard_neg,cross_04,cross_03,incompatible,-1.7001953125,231be3df731d5990,0.7786345379679773,0.777312159538269,0.22098951041698456,yes,yes,0.5749953389167786,14956,66.71089790000042,0.16209650000018883,7.785388469696045
nf4,flat,controlled,hard_neg,cross_02,cross_01,incompatible,-1.2001953125,f8891c97a35b0f7e,0.7785339250620052,0.7771673202514648,0.2210773229598999,yes,yes,0.5379428863525391,14956,55.68990620000113,0.2103058000011515,7.785388469696045
nf4,flat,controlled,shrunk,cross_03,cross_03_c-0.3,incompatible,-0.4248046875,edc60efc09614fae,0.7800628672562525,0.7787149548530579,0.21955709159374237,yes,yes,0.564114511013031,14956,49.509454999999434,0.14149259999976493,7.785388469696045
nf4,flat,controlled,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.7889778351243131,0.7876806259155273,0.2106752097606659,yes,yes,0.5802914500236511,14956,63.98100599999998,0.20001050000064424,7.785388469696045
nf4,flat,controlled,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.8164775743154733,0.8153758645057678,0.1832747906446457,yes,yes,0.6809025406837463,14956,58.458124799999496,0.1916866999999911,7.785388469696045
nf4,flat,controlled,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.8233965658163818,0.8223241567611694,0.1763734221458435,yes,yes,0.6919288635253906,14956,51.09555200000068,0.17361630000050354,7.785388469696045
nf4,flat,controlled,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.7703881053074326,0.7690592408180237,0.2292158305644989,yes,yes,0.4670606255531311,14956,61.222362199998315,7.3845085999982985,7.785388469696045
nf4,flat,controlled,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.76818041878907,0.7668209075927734,0.23140931129455566,yes,yes,0.4599766433238983,14956,59.87002810000013,0.16055339999911666,7.785388469696045
nf4,flat,controlled,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.8608859348201785,0.8600223660469055,0.13897451758384705,yes,yes,0.7390378713607788,14956,50.622180899999876,0.13008970000009867,7.785388469696045
nf4,flat,controlled,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.8593944808430738,0.8585565090179443,0.14046841859817505,yes,yes,0.7471666932106018,14956,70.59204500000124,0.12698060000002442,7.785388469696045
