style,grouping,peg,socket,own,oracle,p_yes,mass_yes,mass_no,answer,top_token,top_prob,n_input_tokens,latency_s,prep_s,peak_vram_gb
gray,flat,circle,cross,0,incompatible,0.6494996930107104,0.6482164859771729,0.34980782866477966,yes,Yes,0.5249746441841125,14894,8.960004600001412,0.2664727999981551,7.7780866622924805
gray,flat,circle,octagon,0,compatible,0.582552355622617,0.5813367962837219,0.4165765941143036,yes,Yes,0.49140647053718567,14894,6.816899400000693,0.07670340000186116,7.7780866622924805
gray,flat,circle,square,0,incompatible,0.6106657798590976,0.6095372438430786,0.3886147141456604,yes,Yes,0.5165243744850159,14894,6.629841099998885,0.0910803999977361,7.7780866622924805
gray,flat,circle,circle,1,compatible,0.6094154297351096,0.6082769632339478,0.38985490798950195,yes,Yes,0.5202237963676453,14894,6.612610700001824,0.09233630000017001,7.7780866622924805
gray,flat,circle,stadium,0,incompatible,0.6341659249659621,0.633044421672821,0.3651871085166931,yes,Yes,0.54501873254776,14894,6.690392699998483,0.08925970000200323,7.7780866622924805
gray,flat,circle,trapezoid,0,incompatible,0.6002419460273282,0.5991653203964233,0.3990410268306732,yes,Yes,0.5180670619010925,14894,6.367573799998354,0.09234559999822523,7.7780866622924805
gray,flat,circle,hexagon,0,incompatible,0.5783161173762216,0.577206552028656,0.42087483406066895,yes,Yes,0.4936709702014923,14894,6.324017599999934,0.07128409999859286,7.7780866622924805
gray,flat,circle,rectangle,0,incompatible,0.5884106898420228,0.5873746275901794,0.41086459159851074,yes,Yes,0.5170444846153259,14894,6.631358300001011,0.07865669999955571,7.7780866622924805
gray,flat,stadium,cross,0,incompatible,0.6319101664181628,0.6306668519973755,0.36736559867858887,yes,Yes,0.5251786112785339,14894,6.578436399999191,0.09199409999928321,7.7780866622924805
gray,flat,stadium,octagon,0,incompatible,0.5737639521040773,0.5725813508033752,0.42535752058029175,yes,Yes,0.4863293766975403,14894,6.663330799998221,0.07333079999807524,7.7780866622924805
gray,flat,stadium,square,0,incompatible,0.5909907916452867,0.5899787545204163,0.40830880403518677,yes,Yes,0.5203042030334473,14894,6.6741583999973955,0.06580669999675592,7.7780866622924805
gray,flat,stadium,circle,0,incompatible,0.5891575883804305,0.5880936980247498,0.410100519657135,yes,Yes,0.5074076652526855,14894,6.48235829999976,0.07134790000054636,7.7780866622924805
gray,flat,stadium,stadium,1,compatible,0.6191018996293022,0.6180589199066162,0.38025641441345215,yes,Yes,0.5544878840446472,14894,6.351235199999792,0.08426289999988512,7.7780866622924805
gray,flat,stadium,trapezoid,0,incompatible,0.5820156278188754,0.581007182598114,0.41726014018058777,yes,Yes,0.5169497132301331,14894,6.652715000000171,0.06953840000278433,7.7780866622924805
gray,flat,stadium,hexagon,0,incompatible,0.5578642225512384,0.5567887425422668,0.4412834048271179,yes,Yes,0.4824379086494446,14894,6.62968809999802,0.10727459999907296,7.7780866622924805
gray,flat,stadium,rectangle,0,incompatible,0.58241867225759,0.5814078450202942,0.416856586933136,yes,Yes,0.5199341177940369,14894,6.74075840000296,0.06860460000098101,7.7780866622924805
gray,flat,trapezoid,cross,0,incompatible,0.6336463671647222,0.6326767802238464,0.36579304933547974,yes,Yes,0.5703157782554626,14894,6.7846712999999,0.06035139999949024,7.7780866622924805
gray,flat,trapezoid,octagon,0,incompatible,0.5778788464636315,0.5768920183181763,0.4214003086090088,yes,Yes,0.518382728099823,14894,7.094213299998955,0.07513580000158981,7.7780866622924805
gray,flat,trapezoid,square,0,incompatible,0.5981218857228018,0.5973259806632996,0.40134334564208984,yes,Yes,0.5549235939979553,14894,6.865143300001364,0.08191210000222782,7.7780866622924805
gray,flat,trapezoid,circle,0,incompatible,0.5679363363173321,0.5670114755630493,0.43136006593704224,yes,Yes,0.5044957995414734,14894,6.8661719000010635,0.10264720000122907,7.7780866622924805
gray,flat,trapezoid,stadium,0,incompatible,0.5750284164796389,0.5741094350814819,0.4242924153804779,yes,Yes,0.5133966207504272,14894,6.403699200000119,0.08891659999790136,7.7780866622924805
gray,flat,trapezoid,trapezoid,1,compatible,0.6037992252442328,0.6030260324478149,0.39569342136383057,yes,Yes,0.567582905292511,14894,6.027476100000058,0.06381099999998696,7.7780866622924805
gray,flat,trapezoid,hexagon,0,incompatible,0.5561846904655049,0.5553346276283264,0.443136990070343,yes,Yes,0.5129439830780029,14894,5.980898999998317,0.08005459999913,7.7780866622924805
gray,flat,trapezoid,rectangle,0,incompatible,0.5898051963825707,0.5890161395072937,0.40964603424072266,yes,Yes,0.5506842732429504,14894,6.552428700000746,0.07053720000112662,7.7780866622924805
gray,flat,hexagon,cross,0,incompatible,0.6343733659102072,0.6333644390106201,0.36504513025283813,yes,Yes,0.5691506862640381,14894,6.638745299998845,0.07829019999917364,7.7780866622924805
gray,flat,hexagon,octagon,0,incompatible,0.5952879794808226,0.5942873358726501,0.4040317237377167,yes,Yes,0.5426627993583679,14894,6.731912999999622,0.10407199999826844,7.7780866622924805
gray,flat,hexagon,square,0,incompatible,0.599272735130058,0.5984191298484802,0.4001564681529999,yes,Yes,0.550060510635376,14894,6.6863416000014695,0.09377859999949578,7.7780866622924805
gray,flat,hexagon,circle,0,incompatible,0.5807439720811709,0.5797170996665955,0.4185146987438202,yes,Yes,0.5083454847335815,14894,6.858271299999615,0.0794595000006666,7.7780866622924805
gray,flat,hexagon,stadium,0,incompatible,0.5764732281095922,0.575458288192749,0.4227811098098755,yes,Yes,0.5055665969848633,14894,6.628316099999211,0.081078899998829,7.7780866622924805
gray,flat,hexagon,trapezoid,0,incompatible,0.5956105565631417,0.5946987271308899,0.4037703573703766,yes,Yes,0.5423223376274109,14894,6.413923499996599,0.08289369999693008,7.7780866622924805
gray,flat,hexagon,hexagon,1,compatible,0.6177302266396996,0.6167923212051392,0.3816893696784973,yes,Yes,0.5662074089050293,14894,6.45514059999914,0.06985189999977592,7.7780866622924805
gray,flat,hexagon,rectangle,0,incompatible,0.59159489300434,0.5907168388366699,0.4077989459037781,yes,Yes,0.5429720878601074,14894,6.337765500000387,0.0714942999984487,7.7780866622924805
gray,flat,rectangle,cross,0,incompatible,0.6409456311630134,0.6399494409561157,0.3584963083267212,yes,Yes,0.5794946551322937,14894,6.246755200001644,0.05876949999947101,7.7780866622924805
gray,flat,rectangle,octagon,0,incompatible,0.5939879112417904,0.5929549336433411,0.40530601143836975,yes,Yes,0.5302664637565613,14894,6.336573799999314,0.07507800000166753,7.7780866622924805
gray,flat,rectangle,square,0,incompatible,0.6174228426849511,0.6165559887886047,0.38204002380371094,yes,Yes,0.570206880569458,14894,6.5229906999993545,0.05616730000110692,7.7780866622924805
gray,flat,rectangle,circle,0,incompatible,0.5825168104835898,0.5815396308898926,0.41678285598754883,yes,Yes,0.5225740671157837,14894,6.247774599996774,0.0708859999976994,7.7780866622924805
gray,flat,rectangle,stadium,0,incompatible,0.5935317716819296,0.5925720930099487,0.40581101179122925,yes,Yes,0.5349698066711426,14894,6.288605000001553,0.07330910000018775,7.7780866622924805
gray,flat,rectangle,trapezoid,0,incompatible,0.5904548945233173,0.5896031856536865,0.40895435214042664,yes,Yes,0.5477474927902222,14894,6.30324710000059,0.06603130000075907,7.7780866622924805
gray,flat,rectangle,hexagon,0,incompatible,0.5879487223495367,0.5870286822319031,0.4114064872264862,yes,Yes,0.538223922252655,14894,6.293892499998037,0.07323040000119363,7.7780866622924805
gray,flat,rectangle,rectangle,1,compatible,0.6080768085360432,0.6072418689727783,0.3913850486278534,yes,Yes,0.5699794292449951,14894,6.390826800001378,0.060384000000340166,7.7780866622924805
paper,flat,cross,cross,1,compatible,0.574026309255983,0.5728791952133179,0.4251224398612976,yes,Yes,0.5061157941818237,14894,6.389465699998254,0.06128529999841703,7.7780866622924805
paper,flat,cross,octagon,0,compatible,0.5032288010613434,0.5022343993186951,0.4957895576953888,no,No,0.46410834789276123,14894,6.352341800000431,0.0679640999987896,7.7780866622924805
paper,flat,cross,square,0,incompatible,0.5121077578339147,0.5111252665519714,0.4869562089443207,no,No,0.4539782404899597,14894,6.31545510000069,0.0557836000007228,7.7780866622924805
paper,flat,cross,circle,0,incompatible,0.5089310643298338,0.5079226493835449,0.49009591341018677,no,No,0.45061948895454407,14894,6.396440700002131,0.06309329999930924,7.7780866622924805
paper,flat,cross,stadium,0,incompatible,0.5120819666133294,0.5109754204750061,0.4868637025356293,no,No,0.4376540184020996,14894,6.44065480000063,0.07506350000039674,7.7780866622924805
paper,flat,cross,trapezoid,0,incompatible,0.5125324656341388,0.5115193128585815,0.486503928899765,no,No,0.45108288526535034,14894,6.297893400002067,0.06249310000202968,7.7780866622924805
paper,flat,cross,hexagon,0,incompatible,0.5078375792300044,0.5068169832229614,0.49117332696914673,no,No,0.4564303755760193,14894,6.407926299998508,0.057091599999694154,7.7780866622924805
paper,flat,cross,rectangle,0,incompatible,0.5135468249120072,0.512533962726593,0.4854937493801117,no,No,0.451153963804245,14894,6.3382218000006105,0.05635660000189091,7.7780866622924805
paper,flat,octagon,cross,0,incompatible,0.5830848859564876,0.5819184184074402,0.4160810708999634,yes,Yes,0.5093031525611877,14894,6.289960899997823,0.059304999998857966,7.7780866622924805
paper,flat,octagon,octagon,1,compatible,0.581580035435639,0.5805906653404236,0.417708158493042,yes,Yes,0.5416341423988342,14894,6.399523200001568,0.05561189999934868,7.7780866622924805
paper,flat,octagon,square,0,incompatible,0.550279468467268,0.5492786169052124,0.44890257716178894,yes,Yes,0.4958621561527252,14894,6.347937899998215,0.06149319999894942,7.7780866622924805
paper,flat,octagon,circle,0,incompatible,0.5339701137329076,0.533007025718689,0.4651893377304077,yes,Yes,0.4818747043609619,14894,6.371554699999251,0.0629298000021663,7.7780866622924805
paper,flat,octagon,stadium,0,incompatible,0.5361931217117644,0.535161018371582,0.4629141092300415,yes,Yes,0.4744735062122345,14894,6.252947699998913,0.06425400000080117,7.7780866622924805
paper,flat,octagon,trapezoid,0,incompatible,0.5489095611906973,0.547947108745575,0.4502995014190674,yes,Yes,0.5010285377502441,14894,6.340448700000707,0.058422099999006605,7.7780866622924805
paper,flat,octagon,hexagon,0,incompatible,0.5641900919535302,0.5631608963012695,0.43501490354537964,yes,Yes,0.5156183838844299,14894,6.145277399999031,0.05749339999965741,7.7780866622924805
paper,flat,octagon,rectangle,0,incompatible,0.5480127475197563,0.5469778180122375,0.451133668422699,yes,Yes,0.48750054836273193,14894,6.321566400001757,0.09056970000165165,7.7780866622924805
paper,flat,square,cross,0,incompatible,0.5760867624706065,0.575089156627655,0.42317914962768555,yes,Yes,0.5244773626327515,14894,6.252078600002278,0.09777260000191745,7.7780866622924805
paper,flat,square,octagon,0,incompatible,0.5276738615612997,0.5267844200134277,0.4715299904346466,yes,Yes,0.4904499053955078,14894,6.246911099999124,0.08293269999921904,7.7780866622924805
paper,flat,square,square,1,compatible,0.5383879277210027,0.5375903844833374,0.4609282612800598,yes,Yes,0.5078268647193909,14894,6.180345300002955,0.0800946000017575,7.7780866622924805
paper,flat,square,circle,0,incompatible,0.5163514840633856,0.5155089497566223,0.482859343290329,yes,Yes,0.47836440801620483,14894,6.455316600000515,0.05806939999820315,7.7780866622924805
paper,flat,square,stadium,0,incompatible,0.5309160028884526,0.5299497842788696,0.46823030710220337,yes,Yes,0.4791582524776459,14894,6.361222600000474,0.11432799999965937,7.7780866622924805
paper,flat,square,trapezoid,0,incompatible,0.5507496938837039,0.5498618483543396,0.4485260844230652,yes,Yes,0.513562023639679,14894,6.230006899997534,0.08113740000044345,7.7780866622924805
paper,flat,square,hexagon,0,incompatible,0.5324740967263925,0.5315630435943604,0.4667259752750397,yes,Yes,0.49158892035484314,14894,6.176212900001701,0.13914170000134618,7.7780866622924805
paper,flat,square,rectangle,0,incompatible,0.5475334888705553,0.5466490983963013,0.4517356753349304,yes,Yes,0.5100533366203308,14894,6.178188800000498,0.06564040000012028,7.7780866622924805
paper,flat,circle,cross,0,incompatible,0.6055918027029674,0.6043596267700195,0.39360570907592773,yes,Yes,0.50841224193573,14894,6.209225499998865,0.06299419999777456,7.7780866622924805
paper,flat,circle,octagon,0,compatible,0.5500955439003291,0.549045205116272,0.44904541969299316,yes,Yes,0.49334630370140076,14894,6.247742899999139,0.0771537000000535,7.7780866622924805
paper,flat,circle,square,0,incompatible,0.5520023030908939,0.5509815216064453,0.4471692442893982,yes,Yes,0.48939386010169983,14894,6.251762699997926,0.05732219999845256,7.7780866622924805
paper,flat,circle,circle,1,compatible,0.5607075596376309,0.5597571730613708,0.43854784965515137,yes,Yes,0.5124931335449219,14894,6.208838400001696,0.0797022000006109,7.7780866622924805
paper,flat,circle,stadium,0,incompatible,0.571062773337652,0.5699924826622009,0.4281333088874817,yes,Yes,0.5071298480033875,14894,6.221361300002172,0.08259470000120928,7.7780866622924805
paper,flat,circle,trapezoid,0,incompatible,0.5752880146508863,0.5741901397705078,0.4239014685153961,yes,Yes,0.5063540935516357,14894,6.208520899999712,0.0678966000014043,7.7780866622924805
paper,flat,circle,hexagon,0,incompatible,0.5582948451664056,0.5572435259819031,0.440873384475708,yes,Yes,0.498313307762146,14894,6.260792500001116,0.08874099999957252,7.7780866622924805
paper,flat,circle,rectangle,0,incompatible,0.5689421689474722,0.567834734916687,0.43021878600120544,yes,Yes,0.4969896674156189,14894,6.224136700002418,0.06334269999933895,7.7780866622924805
paper,flat,stadium,cross,0,incompatible,0.5845712279739835,0.5833735466003418,0.4145776331424713,yes,Yes,0.4989340305328369,14894,6.36226429999806,0.18895989999873564,7.7780866622924805
paper,flat,stadium,octagon,0,incompatible,0.5410614354590974,0.5400806069374084,0.4581066071987152,yes,Yes,0.4924943447113037,14894,6.1644627999994555,0.1007075999987137,7.7780866622924805
paper,flat,stadium,square,0,incompatible,0.5420528654870476,0.5410953760147095,0.45713821053504944,yes,Yes,0.49066162109375,14894,6.22789339999872,0.06894240000110585,7.7780866622924805
paper,flat,stadium,circle,0,incompatible,0.5485627751796559,0.5476458072662354,0.4506826102733612,yes,Yes,0.5039607286453247,14894,6.347217099999398,0.12826860000132,7.7780866622924805
paper,flat,stadium,stadium,1,compatible,0.5797088347871372,0.5786939859390259,0.4195553958415985,yes,Yes,0.5305135250091553,14894,6.283257800001593,0.0740183000016259,7.7780866622924805
paper,flat,stadium,trapezoid,0,incompatible,0.5654807337565594,0.5644622445106506,0.433736652135849,yes,Yes,0.5095708966255188,14894,6.461876599998504,0.2244561999978032,7.7780866622924805
paper,flat,stadium,hexagon,0,incompatible,0.5368076428551873,0.535860538482666,0.46237513422966003,yes,Yes,0.4912703335285187,14894,5.817681299999094,0.06505490000199643,7.7780866622924805
paper,flat,stadium,rectangle,0,incompatible,0.5547254264104515,0.5537150502204895,0.4444635510444641,yes,Yes,0.4991186261177063,14894,5.906310300000769,0.07175710000228719,7.7780866622924805
paper,flat,trapezoid,cross,0,incompatible,0.5707496820611127,0.5698397159576416,0.42856594920158386,yes,Yes,0.526346743106842,14894,5.8073688999975275,0.05825209999966319,7.7780866622924805
paper,flat,trapezoid,octagon,0,incompatible,0.5340915976351849,0.5332702398300171,0.46519190073013306,yes,Yes,0.5014527440071106,14894,5.84085480000067,0.06373170000006212,7.7780866622924805
paper,flat,trapezoid,square,0,incompatible,0.5500000387987037,0.5492106676101685,0.4493541121482849,yes,Yes,0.516930103302002,14894,5.872072900001513,0.06542239999907906,7.7780866622924805
paper,flat,trapezoid,circle,0,incompatible,0.5158509572980451,0.5150625705718994,0.4834091067314148,yes,Yes,0.47949305176734924,14894,5.877034500001173,0.06105600000228151,7.7780866622924805
paper,flat,trapezoid,stadium,0,incompatible,0.5413074033683274,0.5404074192047119,0.45792996883392334,yes,Yes,0.4934661090373993,14894,5.9479560999971,0.0631541999973706,7.7780866622924805
paper,flat,trapezoid,trapezoid,1,compatible,0.5830377360005188,0.5822627544403076,0.4164080321788788,yes,Yes,0.5560145378112793,14894,5.882814699998562,0.07826159999967786,7.7780866622924805
paper,flat,trapezoid,hexagon,0,incompatible,0.537465827114336,0.5366740226745605,0.4618527591228485,yes,Yes,0.5086226463317871,14894,5.895188000002236,0.058037499999045394,7.7780866622924805
paper,flat,trapezoid,rectangle,0,incompatible,0.5586109828779103,0.5577796697616577,0.4407321512699127,yes,Yes,0.5209453105926514,14894,5.907173899999179,0.054011500000342494,7.7780866622924805
paper,flat,hexagon,cross,0,incompatible,0.56451376288553,0.5635421872138977,0.4347367286682129,yes,Yes,0.5152994990348816,14894,5.975042300000496,0.05378190000192262,7.7780866622924805
paper,flat,hexagon,octagon,0,incompatible,0.5417721234867675,0.5409488677978516,0.45753157138824463,yes,Yes,0.5122354626655579,14894,5.84589639999831,0.06541020000076969,7.7780866622924805
paper,flat,hexagon,square,0,incompatible,0.5283747020254211,0.527536153793335,0.4708768129348755,yes,Yes,0.4900636076927185,14894,5.93056919999799,0.06247339999754331,7.7780866622924805
paper,flat,hexagon,circle,0,incompatible,0.5130808145366783,0.5122271180152893,0.48610901832580566,yes,Yes,0.47195225954055786,14894,5.889337999997224,0.05370249999759835,7.7780866622924805
paper,flat,hexagon,stadium,0,incompatible,0.5229853040891131,0.5220679640769958,0.47617799043655396,yes,Yes,0.47269168496131897,14894,5.868574000000081,0.05665159999989555,7.7780866622924805
paper,flat,hexagon,trapezoid,0,incompatible,0.5509031309946038,0.5500423908233643,0.4483951926231384,yes,Yes,0.513696551322937,14894,5.925132500000473,0.052920300000550924,7.7780866622924805
paper,flat,hexagon,hexagon,1,compatible,0.5696024233272108,0.5687186121940613,0.42972975969314575,yes,Yes,0.5347821712493896,14894,5.957631500001298,0.053771800001413794,7.7780866622924805
paper,flat,hexagon,rectangle,0,incompatible,0.5339777691264709,0.5330770015716553,0.465236097574234,yes,Yes,0.48873037099838257,14894,5.864823299998534,0.074044099997991,7.7780866622924805
paper,flat,rectangle,cross,0,incompatible,0.5763119753794905,0.5753247141838074,0.4229622185230255,yes,Yes,0.5254014730453491,14894,5.84876400000212,0.05538670000169077,7.7780866622924805
paper,flat,rectangle,octagon,0,incompatible,0.5398789060040745,0.5389886498451233,0.45936235785484314,yes,Yes,0.5007221102714539,14894,5.9765626000007614,0.08164369999940391,7.7780866622924805
paper,flat,rectangle,square,0,incompatible,0.5427105302949308,0.5418893098831177,0.4565975069999695,yes,Yes,0.5105261206626892,14894,5.889402600001631,0.057243700000981335,7.7780866622924805
paper,flat,rectangle,circle,0,incompatible,0.5201773600694597,0.5193473100662231,0.4790569841861725,yes,Yes,0.4835120439529419,14894,5.857457499998418,0.05394519999754266,7.7780866622924805
paper,flat,rectangle,stadium,0,incompatible,0.5374884740251114,0.5365538001060486,0.4617072343826294,yes,Yes,0.4912775754928589,14894,5.946973499998421,0.07099659999948926,7.7780866622924805
paper,flat,rectangle,trapezoid,0,incompatible,0.5623539420741478,0.5614700317382812,0.4369581639766693,yes,Yes,0.5254627466201782,14894,5.921773699999903,0.053118200001335936,7.7780866622924805
paper,flat,rectangle,hexagon,0,incompatible,0.5436481889347937,0.5427659749984741,0.4556112587451935,yes,Yes,0.5053378939628601,14894,5.902020800000173,0.05549489999975776,7.7780866622924805
paper,flat,rectangle,rectangle,1,compatible,0.559124201585796,0.5582406520843506,0.44017910957336426,yes,Yes,0.5219342708587646,14894,6.011236500002269,0.06173340000168537,7.7780866622924805
