part_id,family,role,view,path,sha256,image_px,mm_per_px,tilt_deg,settings_sha
cross_03,cross,peg,v2,data/renders/procedural/cross_03_peg_v2.png,061ab3a774719ed7fd4d03930c8697bf54324766acc3ad18da4cc19cca3af075,768,0.067708,30.0,7de39322d57d
cross_03,cross,socket,v1,data/renders/procedural/cross_03_socket_v1.png,ad92d78b599ee0168a0934e833c6de049a895aaf29e10bc3329151738776db7e,768,0.067708,0.0,7de39322d57d
cross_03,cross,socket,v2,data/renders/procedural/cross_03_socket_v2.png,5ea7988ffec9576099825b06968c80e645c01eee1e48e3f9583df70c17270cee,768,0.067708,30.0,7de39322d57d
cross_04,cross,peg,v1,data/renders/procedural/cross_04_peg_v1.png,fbf6d9b27515ed2acd5e32276acef8de2f3be2c70629180e26af8bbc2857c464,768,0.067708,0.0,7de39322d57d
cross_04,cross,peg,v2,data/renders/procedural/cross_04_peg_v2.png,8c8be27c189d430b4893b7c19a972fb6a433e0333d37f25bf63b68f3bd237928,768,0.067708,30.0,7de39322d57d
cross_04,cross,socket,v1,data/renders/procedural/cross_04_socket_v1.png,01a004a5c22babd229899fb3c10589851c9014508eb241cfc41be32c1be0f5b9,768,0.067708,0.0,7de39322d57d
cross_04,cross,socket,v2,data/renders/procedural/cross_04_socket_v2.png,8dd68bbab80e59b14aff723098b8e558463ca48f9ce4f2deef2eec2cb4c5d8b6,768,0.067708,30.0,7de39322d57d
tee_01,tee,peg,v1,data/renders/procedural/tee_01_peg_v1.png,2faa35979f21ff3f98e37431fb0fbee2f83c115bd24b715e9757bc1f67154b21,768,0.067708,0.0,7de39322d57d
tee_01,tee,peg,v2,data/renders/procedural/tee_01_peg_v2.png,430a5db5d5a837ca4010719ec99d47c2056c2e2011fdb13ff6bd0da13b079060,768,0.067708,30.0,7de39322d57d
tee_01,tee,socket,v1,data/renders/procedural/tee_01_socket_v1.png,cb244dc182a40d15b139a0721b213a4bd3e4e8582c4ab9ece25873a77cd375b4,768,0.067708,0.0,7de39322d57d
tee_01,tee,socket,v2,data/renders/procedural/tee_01_socket_v2.png,b1048dee4002f17f12a05688f81552da90bc9891d3040f41549bdfa8d9367da2,768,0.067708,30.0,7de39322d57d
tee_02,tee,peg,v1,data/renders/procedural/tee_02_peg_v1.png,e9898033a540893a2215532183f2e7e277f03031ba8c8eae76bf0b11cf7cf668,768,0.067708,0.0,7de39322d57d
tee_02,tee,peg,v2,data/renders/procedural/tee_02_peg_v2.png,5b8a38784bf447516e1041daf5816fa961850856672c7e814655b1c49c662e3d,768,0.067708,30.0,7de39322d57d
tee_02,tee,socket,v1,data/renders/procedural/tee_02_socket_v1.png,e2572a16c3b918e17ca34f77dcf4ffd9e1fcee65022ec40d1759ae5cd55aff45,768,0.067708,0.0,7de39322d57d
tee_02,tee,socket,v2,data/renders/procedural/tee_02_socket_v2.png,2874959ef9c80fdac5ab53b064032e924b367c97c89babcbabcbf6346afd51b4,768,0.067708,30.0,7de39322d57d
tee_03,tee,peg,v1,data/renders/procedural/tee_03_peg_v1.png,330ec315dae35c323ab9d1542286fe7ca42c436e34df98ad13fe8d8cc65a5704,768,0.067708,0.0,7de39322d57d
tee_03,tee,peg,v2,data/renders/procedural/tee_03_peg_v2.png,b1a5b3865ca268fdaa2aec2428103504909227a69f6bd44681d6062c3d8d9083,768,0.067708,30.0,7de39322d57d
tee_03,tee,socket,v1,data/renders/procedural/tee_03_socket_v1.png,dadb2efd70942997ddd24db67e10cd575ad3d9ef690b66141bdcaae6f1cc878e,768,0.067708,0.0,7de39322d57d
tee_03,tee,socket,v2,data/renders/procedural/tee_03_socket_v2.png,92327b8b4e1efff1f3d06ce6101aa6428cd20e37572061518ab134f983217d97,768,0.067708,30.0,7de39322d57d
ell_01,ell,peg,v1,data/renders/procedural/ell_01_peg_v1.png,7bb88642d4947c8ea8a123b4e7fe954d0fe30b91fe9fa7be9d0b2ee5f5554bb3,768,0.067708,0.0,7de39322d57d
ell_01,ell,peg,v2,data/renders/procedural/ell_01_peg_v2.png,a9fc9dfa163b1ce1170a65cc4703614ca49893bdd224a39fca17cba2baa675f8,768,0.067708,30.0,7de39322d57d
ell_01,ell,socket,v1,data/renders/procedural/ell_01_socket_v1.png,333b449320ce131a737a6ba8aa7efe29716322113639ff347ded5b4cf6db1448,768,0.067708,0.0,7de39322d57d
ell_01,ell,socket,v2,data/renders/procedural/ell_01_socket_v2.png,18c6159ff02d389200b02b4ea5131252031d116cf0a9ff4c58406cc64ddb3dc0,768,0.067708,30.0,7de39322d57d
ell_02,ell,peg,v1,data/renders/procedural/ell_02_peg_v1.png,140d4eb7345f25542444c799ce5bdaf5f39c5a79adcc0f1bf7eaf36d0fba65b1,768,0.067708,0.0,7de39322d57d
ell_02,ell,peg,v2,data/renders/procedural/ell_02_peg_v2.png,e12d81da8fafa898a084e42158c319db98fdfe32b699f74c322792c7d6ffbb36,768,0.067708,30.0,7de39322d57d
ell_02,ell,socket,v1,data/renders/procedural/ell_02_socket_v1.png,e5c0efcd3d0eb18b24c3729c6aec980fdb397e097db14189522ec49260209887,768,0.067708,0.0,7de39322d57d
ell_02,ell,socket,v2,data/renders/procedural/ell_02_socket_v2.png,8f30b8f751ec5298f42b0cac98b34f8056ebb4f36e80ebade291824013271455,768,0.067708,30.0,7de39322d57d
ell_03,ell,peg,v1,data/renders/procedural/ell_03_peg_v1.png,21ee754897d266d31de6a8286ba307c8f77a24a3cea70e24b4779381427a1c53,768,0.067708,0.0,7de39322d57d
ell_03,ell,peg,v2,data/renders/procedural/ell_03_peg_v2.png,aa82319e87687ac2c02ac30c148311955d0785d1d8458dafd9611a9f50d51c3b,768,0.067708,30.0,7de39322d57d
ell_03,ell,socket,v1,data/renders/procedural/ell_03_socket_v1.png,b6e4b1036f5040d4fd9dd856d87552e6e31625cc8ca13652d8f1bafe065b6cef,768,0.067708,0.0,7de39322d57d
ell_03,ell,socket,v2,data/renders/procedural/ell_03_socket_v2.png,f1a33a1c2a47c2b10081c516a070380c720d03d4535d2e5771139e2c686fb498,768,0.067708,30.0,7de39322d57d
ell_04,ell,peg,v1,data/renders/procedural/ell_04_peg_v1.png,d3e843ee39bdcb492db38f357dd901064863904dd5230c905095c828c6d93164,768,0.067708,0.0,7de39322d57d
ell_04,ell,peg,v2,data/renders/procedural/ell_04_peg_v2.png,7f402b53bb96f403f875497f4f03ad24a36d2ac036344a44caf0875f72bfe54f,768,0.067708,30.0,7de39322d57d
ell_04,ell,socket,v1,data/renders/procedural/ell_04_socket_v1.png,b0deb8325103082a1016a0dd137215f2be38fee71179712e28ea484639856283,768,0.067708,0.0,7de39322d57d
ell_04,ell,socket,v2,data/renders/procedural/ell_04_socket_v2.png,25cd04896451d4415dce828a34b053b0a907b1a73d3640ae33cf7fbe887c5cdb,768,0.067708,30.0,7de39322d57d
ell_05,ell,peg,v1,data/renders/procedural/ell_05_peg_v1.png,be9c179b81b33d6e3cf68bbbb732087ebad9ad577bae70d8cf421d7b9e065296,768,0.067708,0.0,7de39322d57d
ell_05,ell,peg,v2,data/renders/procedural/ell_05_peg_v2.png,87dd0d14f3b8ad3ae1b35b777a05f2bb5d13e0c6435e97bcbcf71d877cd5dbee,768,0.067708,30.0,7de39322d57d
ell_05,ell,socket,v1,data/renders/procedural/ell_05_socket_v1.png,3b985cf47a034fc88762fb4055617b725c3ee9a4e2043aa6ed490694113f321f,768,0.067708,0.0,7de39322d57d
ell_05,ell,socket,v2,data/renders/procedural/ell_05_socket_v2.png,dcf0af3adbaeda0ea68a0cd50f07f8e81b463ca57f9d23725547be71625907a6,768,0.067708,30.0,7de39322d57d
ell_06,ell,peg,v1,data/renders/procedural/ell_06_peg_v1.png,3d09ed4aa0c6f3387590a0f2d25ddd2802f7c82656db1eab25c8b146835719b5,768,0.067708,0.0,7de39322d57d
ell_06,ell,peg,v2,data/renders/procedural/ell_06_peg_v2.png,ec076433db13d0b988a2d486c90f3993e9cf0f120832a9f0735b9569fc33f4b9,768,0.067708,30.0,7de39322d57d
ell_06,ell,socket,v1,data/renders/procedural/ell_06_socket_v1.png,3b3f1110f0262260ff597f1948de3afe83ac3bdce261c945e801c62c19c98239,768,0.067708,0.0,7de39322d57d
ell_06,ell,socket,v2,data/renders/procedural/ell_06_socket_v2.png,6589d1266254f1bf8caac922d4d196d17da84cd7091f4c077b0d4c9aff818163,768,0.067708,30.0,7de39322d57d
star_01,star,peg,v1,data/renders/procedural/star_01_peg_v1.png,239ce4f758291f082b67faeb8274b1f3667202f02028d45e97d314256bcbbe62,768,0.067708,0.0,7de39322d57d
star_01,star,peg,v2,data/renders/procedural/star_01_peg_v2.png,663740e176122daa80ff58b9f6629fba69a25211e22f78e27b87a43ac2c570c6,768,0.067708,30.0,7de39322d57d
star_01,star,socket,v1,data/renders/procedural/star_01_socket_v1.png,755523071d2449c8928bd01e3642a7d3bd326e15423721c4d4bc94e2f77b29a4,768,0.067708,0.0,7de39322d57d
star_01,star,socket,v2,data/renders/procedural/star_01_socket_v2.png,e23ed2eab208563e4cf2b14f8e0ae0902e4dcd30e102bfcac1e311eb299153b2,768,0.067708,30.0,7de39322d57d
star_02,star,peg,v1,data/renders/procedural/star_02_peg_v1.png,b7d58865ef8a1d4c4ba9ee872449e44525c8837c992979dba82ef3da35296b31,768,0.067708,0.0,7de39322d57d
star_02,star,peg,v2,data/renders/procedural/star_02_peg_v2.png,80e4def4fb442039bbef5ae8394825234b910b031c2e3c039a0b225c63e3c930,768,0.067708,30.0,7de39322d57d
star_02,star,socket,v1,data/renders/procedural/star_02_socket_v1.png,43ef89d4c398d2e4bfa8892d2c4db0ee661480faf53cbc04142950c918f0b753,768,0.067708,0.0,7de39322d57d
star_02,star,socket,v2,data/renders/procedural/star_02_socket_v2.png,be28ef2d510b728c048d6df9de20f18d28de77d3cbf33f0c6d7597813d0578a3,768,0.067708,30.0,7de39322d57d
star_03,star,peg,v1,data/renders/procedural/star_03_peg_v1.png,d3b8f2ac67390fcc3f88ea25c5e6e0c11bd427083fa8ab877d35beaa8b68c06f,768,0.067708,0.0,7de39322d57d
star_03,star,peg,v2,data/renders/procedural/star_03_peg_v2.png,b6f074e0c91004f36d96c3eca6c1cc44f7d4133b445d7379fafb955ed3060fe9,768,0.067708,30.0,7de39322d57d
star_03,star,socket,v1,data/renders/procedural/star_03_socket_v1.png,cc56f5fa167363311cff330a84172b238e57c677d834d0b07f2a580980910e87,768,0.067708,0.0,7de39322d57d
star_03,star,socket,v2,data/renders/procedural/star_03_socket_v2.png,eddd67fb2f5c9776d7a1148b2bf57a5224c2156ffa66bd79afb82b122f92b663,768,0.067708,30.0,7de39322d57d
star_04,star,peg,v1,data/renders/procedural/star_04_peg_v1.png,a6fc0096ecd81994b0e26644f74dfd2a58d7cbcc2e0c2612ac90e8e654202712,768,0.067708,0.0,7de39322d57d
star_04,star,peg,v2,data/renders/procedural/star_04_peg_v2.png,4d0c0c0ce9fa1647a92d74652b4ebbc9cb5bf4375c522ee40b17e0a4a7734b8d,768,0.067708,30.0,7de39322d57d
star_04,star,socket,v1,data/renders/procedural/star_04_socket_v1.png,4bae1b8099b6069a89d8aefc95cbcfb8e4d5d760f46664993b5fa10aed283191,768,0.067708,0.0,7de39322d57d
star_04,star,socket,v2,data/renders/procedural/star_04_socket_v2.png,3d7c3f97e48960702efbb884d4c28eb27ad5a90aecc012808964eaef6dea7580,768,0.067708,30.0,7de39322d57d
keyed_01,keyed,peg,v1,data/renders/procedural/keyed_01_peg_v1.png,005a4158267771ffbc5572a9960372a3c76d070d1143a0f551f24743455a32ac,768,0.067708,0.0,7de39322d57d
keyed_01,keyed,peg,v2,data/renders/procedural/keyed_01_peg_v2.png,9212036a333493303c7e2a36b2e6c7e687e35d4e94cc96428f5dc4a57237ef51,768,0.067708,30.0,7de39322d57d
keyed_01,keyed,socket,v1,data/renders/procedural/keyed_01_socket_v1.png,b2b0bd20a5af7d8a0dc2e88503b8dec48c6158b5a2d97ebe94b0c486a6d9ded3,768,0.067708,0.0,7de39322d57d
keyed_01,keyed,socket,v2,data/renders/procedural/keyed_01_socket_v2.png,c0ebfb234939e65aa2cc185f873704f3cb4d819eab0a46176efb20d34f5e87ce,768,0.067708,30.0,7de39322d57d
keyed_02,keyed,peg,v1,data/renders/procedural/keyed_02_peg_v1.png,19806519b5b5ed887a6d40f060efa2b3040d6aedaf33192b807dd75994eef28a,768,0.067708,0.0,7de39322d57d
keyed_02,keyed,peg,v2,data/renders/procedural/keyed_02_peg_v2.png,537eb21138f5c2a1390da4c1ee4784d1643d38d24415d81d023ecf22879b3058,768,0.067708,30.0,7de39322d57d
keyed_02,keyed,socket,v1,data/renders/procedural/keyed_02_socket_v1.png,aa95ef7b14eea530701d4ff0d641a1aba2301883f18198f0db63b080459253ce,768,0.067708,0.0,7de39322d57d
keyed_02,keyed,socket,v2,data/renders/procedural/keyed_02_socket_v2.png,21e8585bc722c10ad4026ee92ae6360cdd51442396b04a5b43284e11e73d054d,768,0.067708,30.0,7de39322d57d
keyed_03,keyed,peg,v1,data/renders/procedural/keyed_03_peg_v1.png,60b5e8a7674735e3c3d653ac5f32fd864caa3e309a8a5a7e12b9742cfbac3548,768,0.067708,0.0,7de39322d57d
keyed_03,keyed,peg,v2,data/renders/procedural/keyed_03_peg_v2.png,aed9d4218a658f17aa69c9c251a6bba79e8c6667824dcc0f1083c1425e5f1104,768,0.067708,30.0,7de39322d57d
keyed_03,keyed,socket,v1,data/renders/procedural/keyed_03_socket_v1.png,fa37b69124b4c37157ebc1ab5feda1342650de859b0316f59d15fa269ec22fd0,768,0.067708,0.0,7de39322d57d
keyed_03,keyed,socket,v2,data/renders/procedural/keyed_03_socket_v2.png,c5a520d63e9b656ffbbdc05f6ee2aba9420a969ad57d6f89dc5b224eb85fc85e,768,0.067708,30.0,7de39322d57d
keyed_04,keyed,peg,v1,data/renders/procedural/keyed_04_peg_v1.png,c624565ec7d592ee7348f0122169c88185a9099fadd556f4811b7fb330515714,768,0.067708,0.0,7de39322d57d
keyed_04,keyed,peg,v2,data/renders/procedural/keyed_04_peg_v2.png,50b4997b78aefb75eac7f83879d51f5234d061c5d37ab3fb8b3cfee5850e9640,768,0.067708,30.0,7de39322d57d
keyed_04,keyed,socket,v1,data/renders/procedural/keyed_04_socket_v1.png,972254496d8a543b45680d3c6e8bd7442a104f4554304d00cd0d197a1db8d3d1,768,0.067708,0.0,7de39322d57d
keyed_04,keyed,socket,v2,data/renders/procedural/keyed_04_socket_v2.png,4c013dd8aa5370caaa0b31eba800e04c6fc60f532ee9e122aedbc5cd22b30ba2,768,0.067708,30.0,7de39322d57d
keyed_05,keyed,peg,v1,data/renders/procedural/keyed_05_peg_v1.png,e29d88a9dbdedb1f150cf9a6ba23a63f4250c281bb509623cd53b1bef6ec5a71,768,0.067708,0.0,7de39322d57d
keyed_05,keyed,peg,v2,data/renders/procedural/keyed_05_peg_v2.png,f72bdb98eb61106a7271a5a4ad03bc0db1e02205bcde125165f967b94607a3b8,768,0.067708,30.0,7de39322d57d
keyed_05,keyed,socket,v1,data/renders/procedural/keyed_05_socket_v1.png,c0bbdf38bd60a1d429431e09c6faff4b0d222301c7e5705568204971bea4a11c,768,0.067708,0.0,7de39322d57d
keyed_05,keyed,socket,v2,data/renders/procedural/keyed_05_socket_v2.png,c77e73937dc0e8de63dcbcf6b0b486aee764729c6aeea55186441a4c843ac977,768,0.067708,30.0,7de39322d57d
notched_01,notched,peg,v1,data/renders/procedural/notched_01_peg_v1.png,bbb1f2eb9971e3bcac1594007385c4f12601855b0f06c06d2e0f7fcb52d8a6c9,768,0.067708,0.0,7de39322d57d
notched_01,notched,peg,v2,data/renders/procedural/notched_01_peg_v2.png,a5efe9d0c85c4d888567e677f2b0ae2ace95c0971808bbaf88a87e2079e42bf1,768,0.067708,30.0,7de39322d57d
notched_01,notched,socket,v1,data/renders/procedural/notched_01_socket_v1.png,cae30b7924f2f34555f63cf6bf1c324af03eeac7ec036b63fca4d1a4521d596b,768,0.067708,0.0,7de39322d57d
notched_01,notched,socket,v2,data/renders/procedural/notched_01_socket_v2.png,44a4bc7347379969fabc552606b6f8bbd06c47304c38ffdae2020da70b1f9369,768,0.067708,30.0,7de39322d57d
notched_02,notched,peg,v1,data/renders/procedural/notched_02_peg_v1.png,ef4c8b1ab1ff6147166ad9c704137e7699c7a606985fea807ab336da163bf9c0,768,0.067708,0.0,7de39322d57d
notched_02,notched,peg,v2,data/renders/procedural/notched_02_peg_v2.png,0dd2c47e4332dedff5c88c3a63938015c37506c7f9deae9ed0e9198a34621fe7,768,0.067708,30.0,7de39322d57d
notched_02,notched,socket,v1,data/renders/procedural/notched_02_socket_v1.png,50decefe22ca4b6df3c5d6e6b88ac3de744a1f07c6477630362748f7de789c4b,768,0.067708,0.0,7de39322d57d
notched_02,notched,socket,v2,data/renders/procedural/notched_02_socket_v2.png,74783bf9c77ec38fd6974b0d7b7a9def06b896ca2de0f1c2bddce62f5cebff05,768,0.067708,30.0,7de39322d57d
notched_03,notched,peg,v1,data/renders/procedural/notched_03_peg_v1.png,8b2c468d177e5610d04f1b0e6ab465dbce6e0e3ad56e989e87035af793b14c45,768,0.067708,0.0,7de39322d57d
notched_03,notched,peg,v2,data/renders/procedural/notched_03_peg_v2.png,45470a9da725f42cb696b6328d09b3f71e35aa917b5bf90d463be3b61ad457a9,768,0.067708,30.0,7de39322d57d
notched_03,notched,socket,v1,data/renders/procedural/notched_03_socket_v1.png,6c174b9a804047af93d0ac28f87340a6b9f9e89f959a2f137e4244dd5c3ed4b7,768,0.067708,0.0,7de39322d57d
notched_03,notched,socket,v2,data/renders/procedural/notched_03_socket_v2.png,32027a1c4b912e3084e4466a688fd91ce649a1250826cd4d48eea0d8d82740c5,768,0.067708,30.0,7de39322d57d
notched_04,notched,peg,v1,data/renders/procedural/notched_04_peg_v1.png,cc729098f718a2e5a8f29828851e00f7b6aa0f6d822a8900132bf201a07dd70f,768,0.067708,0.0,7de39322d57d
notched_04,notched,peg,v2,data/renders/procedural/notched_04_peg_v2.png,cf4d2175ab2d61ebd248d0f1bce042e3aa8a6f0cd0deb6efca51d3b284f6c779,768,0.067708,30.0,7de39322d57d
notched_04,notched,socket,v1,data/renders/procedural/notched_04_socket_v1.png,cbd823efad29c486725f1bfabcc2729bbbded6156f31babf85e9bc75a6bfe64a,768,0.067708,0.0,7de39322d57d
notched_04,notched,socket,v2,data/renders/procedural/notched_04_socket_v2.png,587c1fbc22dfcf9dc8a4a539c7dae283cd161a8153385c28a0ce044d0c21e241,768,0.067708,30.0,7de39322d57d
trapezoid_01,trapezoid,peg,v1,data/renders/procedural/trapezoid_01_peg_v1.png,50c6d74eab0ce8e5a352c3e46bb8ad9848c13ca89e3c1bcc268d2d9881fca38c,768,0.067708,0.0,7de39322d57d
trapezoid_01,trapezoid,peg,v2,data/renders/procedural/trapezoid_01_peg_v2.png,67bfe6b3c38d6665e14f7b5a58dcb56e52e38b602656a9e908bba6b081df035a,768,0.067708,30.0,7de39322d57d
trapezoid_01,trapezoid,socket,v1,data/renders/procedural/trapezoid_01_socket_v1.png,054c56e5b955bc45d011bc2b1ac6c7e87f5b31795d0e14c6f51e7f056c436a22,768,0.067708,0.0,7de39322d57d
trapezoid_01,trapezoid,socket,v2,data/renders/procedural/trapezoid_01_socket_v2.png,327770897f365ae4940940c2c38b9c43ae05419c9d1848c7d576ce800f1d3def,768,0.067708,30.0,7de39322d57d
trapezoid_02,trapezoid,peg,v1,data/renders/procedural/trapezoid_02_peg_v1.png,fef163eeace668ed27b0c100291b96d13c1d18e3ebcfcf3dab21cc2b3627ff39,768,0.067708,0.0,7de39322d57d
trapezoid_02,trapezoid,peg,v2,data/renders/procedural/trapezoid_02_peg_v2.png,e45f2fd0a5dc25a7b87b2be69f9563cb1532b6d8053661daac15ff5196d607b4,768,0.067708,30.0,7de39322d57d
trapezoid_02,trapezoid,socket,v1,data/renders/procedural/trapezoid_02_socket_v1.png,4904a3df3fa194abdc6cf9093d8c4f291b6c6921ca5d496e80d862e4a00627b9,768,0.067708,0.0,7de39322d57d
trapezoid_02,trapezoid,socket,v2,data/renders/procedural/trapezoid_02_socket_v2.png,b8ee71a6fd4d69102bdd494bf4b9b5a2f5430e20dd93051710c93bfc7b0e84df,768,0.067708,30.0,7de39322d57d
trapezoid_03,trapezoid,peg,v1,data/renders/procedural/trapezoid_03_peg_v1.png,926c22471efcbae8504ef23adee28f97cca4a790106c094b7c860479da2adea7,768,0.067708,0.0,7de39322d57d
trapezoid_03,trapezoid,peg,v2,data/renders/procedural/trapezoid_03_peg_v2.png,3aa3d21c2680c5e3df9c2dbf77a62960518eb88599896c441eed2e7be159c04f,768,0.067708,30.0,7de39322d57d
trapezoid_03,trapezoid,socket,v1,data/renders/procedural/trapezoid_03_socket_v1.png,da4bbb72ead9a4689b9f5f7f2be5719c963b6976f85552cf049a6d18f3334fe3,768,0.067708,0.0,7de39322d57d
trapezoid_03,trapezoid,socket,v2,data/renders/procedural/trapezoid_03_socket_v2.png,c8a58428dc101b96402fea5a9644e2452684404a5a9dd84998ceb92950ed9abc,768,0.067708,30.0,7de39322d57d
chamfered_01,chamfered,peg,v1,data/renders/procedural/chamfered_01_peg_v1.png,0d602654e083a25c52cdb76f36e7cddb02c821adb3b854dece0c9954563bd69e,768,0.067708,0.0,7de39322d57d
chamfered_01,chamfered,peg,v2,data/renders/procedural/chamfered_01_peg_v2.png,5217f05c6c980d0c7a518db2a161a0e74695e114542e4885809eb06114437e2e,768,0.067708,30.0,7de39322d57d
chamfered_01,chamfered,socket,v1,data/renders/procedural/chamfered_01_socket_v1.png,6302b060b3f93f930b379dead59aec1b560033b6e6bae8dc50f9ed6a53e249af,768,0.067708,0.0,7de39322d57d
chamfered_01,chamfered,socket,v2,data/renders/procedural/chamfered_01_socket_v2.png,1615f327f6bf7b0bfcbe80bc96de6571484847602fa0265509648111f7c74deb,768,0.067708,30.0,7de39322d57d
chamfered_02,chamfered,peg,v1,data/renders/procedural/chamfered_02_peg_v1.png,a5d57cca565f7c6f9f56f03aed82a9c359762c9c9c100916ec5eb1acac9b31f3,768,0.067708,0.0,7de39322d57d
chamfered_02,chamfered,peg,v2,data/renders/procedural/chamfered_02_peg_v2.png,2d5f653e81210ab288001854aae83181b1189b883ee01da2986f6489c563a521,768,0.067708,30.0,7de39322d57d
chamfered_02,chamfered,socket,v1,data/renders/procedural/chamfered_02_socket_v1.png,19f26385c6a7331d0ac2ce5882eae88460413f106b1ba9d77008aa14d7ada79a,768,0.067708,0.0,7de39322d57d
chamfered_02,chamfered,socket,v2,data/renders/procedural/chamfered_02_socket_v2.png,e70f76e8b68e82660dc31b37ae9cfc8160f83e5ebb8ffcdbd1cd16d7b6cb5027,768,0.067708,30.0,7de39322d57d
chamfered_03,chamfered,peg,v1,data/renders/procedural/chamfered_03_peg_v1.png,d3134926e816f41ea7951316395ac86dcd7555555a02ca37df7f5d6190c6ddb9,768,0.067708,0.0,7de39322d57d
chamfered_03,chamfered,peg,v2,data/renders/procedural/chamfered_03_peg_v2.png,c6025df7fe97cccfc6987e2e3b42181701bc44c99d53a7683877ecc44e067b03,768,0.067708,30.0,7de39322d57d
chamfered_03,chamfered,socket,v1,data/renders/procedural/chamfered_03_socket_v1.png,062abc16710b9fcbd5d66a434e9bfaafd6910e01853832eedc0ed1f12916333e,768,0.067708,0.0,7de39322d57d
chamfered_03,chamfered,socket,v2,data/renders/procedural/chamfered_03_socket_v2.png,d84c5068f46d68a851dc2fbe3aaabfa449315bbbab6381e8628b7569fe007d5c,768,0.067708,30.0,7de39322d57d
chamfered_04,chamfered,peg,v1,data/renders/procedural/chamfered_04_peg_v1.png,9e657ae766fd34b703d007e4aa376128b0a21dc76363bce2e7be2c7973b3fccd,768,0.067708,0.0,7de39322d57d
chamfered_04,chamfered,peg,v2,data/renders/procedural/chamfered_04_peg_v2.png,70d288f272f00587a83a12f043e987c2e82d6674a9dfcbceec74921cf21029ed,768,0.067708,30.0,7de39322d57d
chamfered_04,chamfered,socket,v1,data/renders/procedural/chamfered_04_socket_v1.png,eb0bdeae74ede8e4ab9e12534405ee26f023749a1759d24c1e420c2aaa8ec0c7,768,0.067708,0.0,7de39322d57d
chamfered_04,chamfered,socket,v2,data/renders/procedural/chamfered_04_socket_v2.png,0f8dd3b044cba56125d4e7846519a39bb1a5b81b01eea43e9cfface363223d23,768,0.067708,30.0,7de39322d57d
gear_01,gear,peg,v1,data/renders/procedural/gear_01_peg_v1.png,2a7258df4da7585be35def0734a9739a75f54b7ee5a6ad109f69add2ed947ba9,768,0.067708,0.0,7de39322d57d
gear_01,gear,peg,v2,data/renders/procedural/gear_01_peg_v2.png,d11bb1e8e7e17947603799a8df6a626e1eab4fb39c2fa6f393677cd6ea222b70,768,0.067708,30.0,7de39322d57d
gear_01,gear,socket,v1,data/renders/procedural/gear_01_socket_v1.png,8c6ba90e5d1ad50244e020649b34e29b9a62332785b469d2061a4164fefd9b32,768,0.067708,0.0,7de39322d57d
gear_01,gear,socket,v2,data/renders/procedural/gear_01_socket_v2.png,d60b8fd6e32a31a6401cf009184d21a9c4d2a99f9e429e194ccdc6aeb252e6dd,768,0.067708,30.0,7de39322d57d
gear_02,gear,peg,v1,data/renders/procedural/gear_02_peg_v1.png,921715a45e9e2831e05878dbaaf73f9a656808b9bd435b300e2b9756be7eb2a5,768,0.067708,0.0,7de39322d57d
gear_02,gear,peg,v2,data/renders/procedural/gear_02_peg_v2.png,642a0d42c08377f8790fca731d8154a092ff5f86216556c2bb3151a3493a1a3e,768,0.067708,30.0,7de39322d57d
gear_02,gear,socket,v1,data/renders/procedural/gear_02_socket_v1.png,6094099ece505771cf10e0d1eae152728f487a60a60f528f5bab6f8bfeaac50d,768,0.067708,0.0,7de39322d57d
gear_02,gear,socket,v2,data/renders/procedural/gear_02_socket_v2.png,59d293019e7288d7c49e8259470d9c0f55efb4893c2301acdfb529419e3e3705,768,0.067708,30.0,7de39322d57d
gear_03,gear,peg,v1,data/renders/procedural/gear_03_peg_v1.png,3a8d80df38423408eb1c181068c7f762929cbaa97b2ca6a08537f6c0659f3dab,768,0.067708,0.0,7de39322d57d
gear_03,gear,peg,v2,data/renders/procedural/gear_03_peg_v2.png,be308f6c0550652aa966608c0ab7c2fa33d245a394a0dff3be1543a7d4d7de89,768,0.067708,30.0,7de39322d57d
gear_03,gear,socket,v1,data/renders/procedural/gear_03_socket_v1.png,c153cd9851144268819ad7c2c80038bbc25bea46b173cebd6c7bf42eef353161,768,0.067708,0.0,7de39322d57d
gear_03,gear,socket,v2,data/renders/procedural/gear_03_socket_v2.png,7f2977800d843389e1fa536dbf3776e65a3b2784d6b2f896a698125d8376e264,768,0.067708,30.0,7de39322d57d
tube_01,tube,peg,v1,data/renders/procedural/tube_01_peg_v1.png,e6f9f9a8178731360b5596172efe9142626b11879f43964712a2fd27fcfcac20,768,0.067708,0.0,7de39322d57d
tube_01,tube,peg,v2,data/renders/procedural/tube_01_peg_v2.png,df05cc6a24c58b664da476646ae3543125b5404396d72d1c29826e5e6ee7cc70,768,0.067708,30.0,7de39322d57d
tube_01,tube,socket,v1,data/renders/procedural/tube_01_socket_v1.png,f9c2cc13b184dd1b7a01d2f0b218999ae2f5f7d654382b615fe1827c17d31d32,768,0.067708,0.0,7de39322d57d
tube_01,tube,socket,v2,data/renders/procedural/tube_01_socket_v2.png,669d3903571a33d0a0237871a793193da76286462875fff2e2ff4612e7516124,768,0.067708,30.0,7de39322d57d
tube_02,tube,peg,v1,data/renders/procedural/tube_02_peg_v1.png,c70f138b84ecbe36ecb33ee011065e40292f3e1ce0661f51fe08fd2d25f147da,768,0.067708,0.0,7de39322d57d
